time,Thv,sigma,run,H,V
2010.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2040.0,0.08888889104127884,0.0,1,5454.3193359375,44997.8984375
2070.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2100.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2130.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2160.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2190.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2220.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2250.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2280.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2310.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90625
2340.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2370.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2400.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2430.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2460.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90625
2490.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2520.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2550.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2580.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2610.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2640.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2670.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2700.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2730.0,0.08888889104127884,0.0,1,5454.3193359375,44997.8984375
2760.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2790.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2820.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2850.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2880.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2910.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2940.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
2970.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3000.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3030.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3060.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3090.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3120.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3150.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3180.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3210.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3240.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3270.0,0.08888889104127884,0.0,1,5454.3193359375,44997.8984375
3300.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3330.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3360.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3390.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3420.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3450.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3480.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3510.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3540.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90625
3570.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3600.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3630.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
3650.0,0.08888889104127884,0.0,1,5454.3193359375,44997.90234375
0.0,0.10034722089767456,0.0,1,0.0,10.0
30.0,0.10034722089767456,0.0,1,20.59163475036621,145.38836669921875
60.0,0.10034722089767456,0.0,1,547.8640747070312,3892.8623046875
90.0,0.10034722089767456,0.0,1,4420.47509765625,33617.31640625
120.0,0.10034722089767456,0.0,1,5780.451171875,46057.6328125
150.0,0.10034722089767456,0.0,1,5841.83984375,46688.796875
180.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
210.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
240.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
270.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
300.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
330.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
360.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
390.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
420.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
450.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
480.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
510.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
540.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
570.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
600.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
630.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
660.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
690.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
720.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
750.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
780.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
810.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
840.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
870.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
900.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
930.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
960.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
990.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1020.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1050.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1080.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1110.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1140.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1170.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1200.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1230.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1260.0,0.10034722089767456,0.0,1,5843.9560546875,46710.9140625
1290.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1320.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1350.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1380.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1410.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1440.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1470.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1500.0,0.10034722089767456,0.0,1,5843.9560546875,46710.9140625
1530.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1560.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1590.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1620.0,0.10034722089767456,0.0,1,5843.95703125,46710.9140625
1650.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1680.0,0.10034722089767456,0.0,1,5843.95703125,46710.9140625
1710.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1740.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1770.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1800.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1830.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1860.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1890.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1920.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1950.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
1980.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2010.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2040.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2070.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2100.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2130.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2160.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2190.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2220.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2250.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2280.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2310.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2340.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2370.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2400.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2430.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2460.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2490.0,0.10034722089767456,0.0,1,5843.9560546875,46710.9140625
2520.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2550.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2580.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2610.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2640.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2670.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2700.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2730.0,0.10034722089767456,0.0,1,5843.9560546875,46710.9140625
2760.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2790.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2820.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2850.0,0.10034722089767456,0.0,1,5843.95703125,46710.9140625
2880.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2910.0,0.10034722089767456,0.0,1,5843.95703125,46710.9140625
2940.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
2970.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3000.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3030.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3060.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3090.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3120.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3150.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3180.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3210.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3240.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3270.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3300.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3330.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3360.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3390.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3420.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3450.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3480.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3510.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3540.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3570.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3600.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3630.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
3650.0,0.10034722089767456,0.0,1,5843.95654296875,46710.9140625
0.0,0.11249999701976776,0.0,1,0.0,10.0
30.0,0.11249999701976776,0.0,1,31.660486221313477,211.15789794921875
60.0,0.11249999701976776,0.0,1,1114.5037841796875,7546.86572265625
90.0,0.11249999701976776,0.0,1,5615.68701171875,42378.80078125
120.0,0.11249999701976776,0.0,1,6174.85400390625,47977.796875
150.0,0.11249999701976776,0.0,1,6190.029296875,48143.51953125
180.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
210.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
240.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
270.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
300.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
330.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
360.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
390.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
420.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
450.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
480.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
510.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
540.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
570.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
600.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
630.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
660.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
690.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
720.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
750.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
780.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
810.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
840.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
870.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
900.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
930.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
960.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
990.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1020.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1050.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1080.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1110.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1140.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1170.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1200.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1230.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1260.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1290.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1320.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1350.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1380.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1410.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1440.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1470.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1500.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1530.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1560.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1590.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1620.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1650.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1680.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1710.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1740.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1770.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1800.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1830.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1860.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1890.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1920.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1950.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
1980.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2010.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2040.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2070.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2100.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2130.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2160.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2190.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2220.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2250.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2280.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2310.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2340.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2370.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2400.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2430.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2460.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2490.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2520.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2550.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2580.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2610.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2640.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2670.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2700.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2730.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2760.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2790.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2820.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2850.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2880.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2910.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2940.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
2970.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3000.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3030.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3060.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3090.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3120.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3150.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3180.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3210.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3240.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3270.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3300.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3330.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3360.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3390.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3420.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3450.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3480.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3510.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3540.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3570.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3600.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3630.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
3650.0,0.11249999701976776,0.0,1,6190.298828125,48146.421875
0.0,0.12534722685813904,0.0,1,0.0,10.0
30.0,0.12534722685813904,0.0,1,48.492218017578125,306.4799499511719
60.0,0.12534722685813904,0.0,1,2080.819091796875,13597.6728515625
90.0,0.12534722685813904,0.0,1,6292.580078125,47078.40234375
120.0,0.12534722685813904,0.0,1,6495.005859375,49317.5
150.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
180.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
210.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
240.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
270.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
300.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
330.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
360.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
390.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
420.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
450.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
480.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
510.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
540.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
570.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
600.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
630.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
660.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
690.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
720.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
750.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
780.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
810.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
840.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
870.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
900.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
930.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
960.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
990.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1020.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1050.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1080.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1110.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1140.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1170.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1200.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1230.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1260.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1290.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1320.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1350.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1380.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1410.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1440.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1470.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1500.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1530.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1560.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1590.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1620.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1650.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1680.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1710.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1740.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1770.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1800.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1830.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1860.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1890.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1920.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1950.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
1980.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2010.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2040.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2070.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2100.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2130.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2160.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2190.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2220.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2250.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2280.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2310.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2340.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2370.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2400.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2430.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2460.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2490.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2520.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2550.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2580.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2610.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2640.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2670.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2700.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2730.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2760.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2790.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2820.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2850.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2880.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2910.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2940.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
2970.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3000.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3030.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3060.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3090.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3120.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3150.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3180.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3210.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3240.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3270.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
3300.0,0.12534722685813904,0.0,1,6498.7470703125,49361.28125
