R0,sigma,prob_end_mean,prob_end_25,prob_end_75,prob_out10_mean,prob_out10_25,prob_out10_75,prob_out100_mean,prob_out100_25,prob_out100_75,max_cases_all_mean,max_cases_all_25,max_cases_all_75,max_cases_out_mean,max_cases_out_25,max_cases_out_75,num_cases_mean,num_cases_25,num_cases_75,end_time_mean,end_time_25,end_time_75,end_time_out_mean,end_time_out_25,end_time_out_75,time_max_mean,time_max_25,time_max_75
0.95,0.3,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,3.5719799765525813,3.1408874930917863,3.9363942867794126,3.5719799765525813,3.1408874930917863,3.9363942867794126,0.0,0.0,0.0,154.9961184221771,124.21170422092572,181.48781026240505,154.99611842217712,124.21170422092572,181.48781026240505,74.28453710676244,52.41958145518228,96.2209304990767
1.0,0.0,0.01,0.0,0.0,0.18,0.1,0.27499999999999997,0.0,0.0,0.0,6.037062164384688,4.365759444318083,7.413201404810266,5.556970004997831,4.183272857372952,5.923247591679445,0.0393706484323393,0.0,0.0,287.7913857949727,203.54571073959994,381.43828727896766,253.03085366160218,195.46991417462326,296.500365813239,159.8934849054404,103.63970514617127,231.7948955653361
1.0,0.0125,0.02,0.0,0.0,0.13999999999999999,0.1,0.2,0.0,0.0,0.0,6.736965894743456,4.296369306596091,8.814599350002283,5.627357212946784,3.9998544374021656,7.048836872788715,0.061300754443749626,0.0,0.0,328.4802558743921,224.01160022380364,430.1926913691185,258.98084180832643,157.0031465984634,333.88539496330833,148.03161093325025,98.60747064072324,185.66194650155632
1.0,0.025,0.0,0.0,0.0,0.22000000000000003,0.025,0.4,0.02,0.0,0.0,10.72565586781854,4.470579847059398,16.31287729202248,10.72565586781854,4.470579847059398,16.31287729202248,0.0,0.0,0.0,436.2124232453465,196.72340537693702,622.2274011070369,436.2124232453466,196.72340537693702,622.2274011070369,188.49304860949832,87.16380718688745,261.41132234788256
1.0,0.0375,0.05,0.0,0.1,0.16999999999999998,0.1,0.2,0.01,0.0,0.0,10.899144750559426,8.022844295156471,13.577050663180179,7.0845751043242675,4.994234159851741,8.93452667362482,0.952540633152546,0.0,1.6128784870358683,516.2380581862261,399.1335067596627,671.2991797858103,348.2276429369298,231.28025311513179,399.1678968264232,289.167740355652,155.57384895970432,441.6799039293034
1.0,0.05,0.030000000000000006,0.0,0.07500000000000001,0.23000000000000004,0.1,0.3,0.01,0.0,0.0,10.984314006332419,5.1778638773390036,12.567508349260544,8.864496755275027,5.165072926221336,12.181831888579408,0.27719574711266703,0.0,0.3025413523317614,486.93059081056117,218.9931158641788,643.5319168649835,391.0698045147616,218.9931158641788,498.4403174604414,221.59957491701857,112.94099401499442,306.79137168941924
1.0,0.0625,0.01,0.0,0.0,0.17,0.1,0.27499999999999997,0.01,0.0,0.0,7.696295412369603,5.163612363763886,8.801116035756998,6.656485300709986,5.163612363763886,7.841410208588725,0.8268224458501058,0.0,0.0,337.3034561651233,222.14387707170332,453.6694981080849,304.2405077604242,222.14387707170332,374.44716858005904,187.96388742007775,114.29771565659956,248.15237569951535
1.0,0.075,0.030000000000000006,0.0,0.07500000000000001,0.19,0.1,0.27499999999999997,0.02,0.0,0.0,11.79645054719277,6.677881432713712,13.246245753604374,9.660353599524973,4.168676450938873,13.246245753604374,1.0494308866845612,0.0,0.01566223669257728,554.6191781075966,333.69912134382855,689.889210951746,460.8668064005072,238.89101778410728,638.0523379110173,253.2251553222809,105.08332927461132,391.277953201867
1.0,0.0875,0.02,0.0,0.0,0.19000000000000003,0.1,0.27499999999999997,0.01,0.0,0.0,7.641923729997245,5.117380430720971,9.662895261170394,6.159278138272844,3.9707154522430397,6.840547722122573,0.3076652956481958,0.0,0.0,361.67880487008307,213.5403157445723,497.8853725630735,293.01084649816676,173.45603408516456,369.1392163401017,190.59991384043332,90.8438113126794,270.42293034558224
1.0,0.1,0.02,0.0,0.0,0.24000000000000005,0.125,0.3,0.0,0.0,0.0,9.254774909918732,6.1244430107489265,11.530427584886633,8.011566488946368,4.850086574604223,11.402331553751925,0.3140396128400311,0.0,0.0,448.64689462886173,300.62559585420456,530.3851035435393,380.7384415531054,245.50559967618702,487.74354743920946,228.82372222211447,157.20848413714015,260.9088699203969
1.0,0.1125,0.02,0.0,0.0,0.17000000000000004,0.1,0.3,0.030000000000000006,0.0,0.07500000000000001,10.201745649941863,5.263568785408137,13.20142408184691,7.998206290934769,3.9619152789703906,11.260946658987,0.11120467200961057,0.0,0.0,421.9970745221376,297.12985764185987,504.6410986940601,355.4996790771978,240.59084263733573,491.2371212201345,189.737820716468,125.10463199741008,257.8937659538526
1.0,0.125,0.0,0.0,0.0,0.11000000000000001,0.025,0.2,0.0,0.0,0.0,4.7518785645533095,3.434376596958001,5.85460992901713,4.7518785645533095,3.434376596958001,5.85460992901713,0.0,0.0,0.0,230.76147983510273,169.73023300976809,293.3261429746564,230.76147983510276,169.73023300976809,293.3261429746564,118.02012491421354,83.87720708311123,139.32305776316701
1.0,0.1375,0.02,0.0,0.0,0.17000000000000004,0.1,0.17500000000000002,0.01,0.0,0.0,9.170987584519684,7.0218827868614015,12.184948293934175,8.203370577638264,5.342119977791357,9.812421255856979,0.45505045068586353,0.0,0.0,399.6242354475131,278.1864082891021,458.40186813657317,335.6572857478783,222.71203027984959,336.0341782626288,222.79220293311795,134.62011324951504,229.27602724689848
1.0,0.15,0.01,0.0,0.0,0.17,0.1,0.2,0.030000000000000006,0.0,0.07500000000000001,10.782780625253599,6.4502497681052855,15.243386811085394,9.253360817533235,6.4502497681052855,12.56074417442134,0.07386188981010908,0.0,0.0,395.1459145759495,329.83574088740824,437.239394949711,363.9910139047005,329.83574088740824,437.239394949711,186.52588109414356,134.98512649345287,191.1285985047841
1.0,0.1625,0.0,0.0,0.0,0.1,0.025,0.17500000000000002,0.02,0.0,0.0,8.038820455954163,3.8967713377004634,12.955089718943967,8.038820455954163,3.8967713377004634,12.955089718943967,0.0,0.0,0.0,297.74967494320896,163.9750082731456,405.7265329641201,297.74967494320896,163.9750082731456,405.7265329641201,129.1755146392033,76.97637603472577,175.21639119243045
1.0,0.175,0.02,0.0,0.0,0.24,0.2,0.37500000000000006,0.02,0.0,0.0,12.50528493212316,6.0649588587450936,18.120218239196664,11.26006198919643,4.91516449476346,15.09174978433963,0.12835188038096168,0.0,0.0,482.41876059362767,222.59360374641227,719.2765601112417,415.9980631895813,204.91453474077332,456.5537819214769,251.43815433086985,76.83314345281069,408.67564241116474
1.0,0.1875,0.02,0.0,0.0,0.16,0.1,0.2,0.02,0.0,0.0,9.379468725317484,5.368534145308698,9.653402317685206,7.011959664415423,5.002450287333275,8.139336449627859,0.6343885055299883,0.0,0.0,340.9022882899155,201.18056950257713,432.3275879276275,274.6920068217535,153.7644967635251,380.5815597818542,126.9520856934968,71.88174626163763,140.81053454754172
1.0,0.2,0.01,0.0,0.0,0.10999999999999999,0.1,0.1,0.01,0.0,0.0,7.7860142240859584,6.094046653797933,9.917058377176177,7.512250323532399,6.094046653797933,7.90732901787233,0.12324868998817944,0.0,0.0,293.54626677426495,206.89760042644352,300.3182632088389,260.8757905456099,206.89760042644352,300.3182632088389,133.9418131701464,94.84576983120618,132.91829970375028
1.0,0.2125,0.01,0.0,0.0,0.18000000000000002,0.1,0.27499999999999997,0.01,0.0,0.0,9.364574710130714,3.5843831489870595,14.108798399972425,7.793926792453104,3.179485105226732,8.958960618381694,0.15307559017432912,0.0,0.0,352.2456338563912,198.30499744221078,564.1483124807178,316.9958125383298,142.2502135871839,517.4490737974915,176.6860942108729,73.43585072216285,270.49444659043047
1.0,0.225,0.0,0.0,0.0,0.18000000000000002,0.1,0.2,0.02,0.0,0.0,9.479551328515281,4.582541232962537,12.997884364747545,9.479551328515281,4.582541232962537,12.997884364747545,0.0,0.0,0.0,279.38036188369995,167.36854219073624,314.1586348637936,279.38036188369995,167.36854219073624,314.1586348637936,138.50809109187824,86.53524361510804,176.80472900932463
1.0,0.2375,0.01,0.0,0.0,0.2,0.125,0.27499999999999997,0.02,0.0,0.0,9.496280510176268,5.661474131452387,12.48747336053756,8.146172782446191,4.6546387323402945,10.528049015690836,0.020318510755912865,0.0,0.0,346.10056973708276,226.28757142686908,476.32118436808435,310.9346825732397,206.16280876361867,415.477704912851,148.05837768606918,94.68445625911647,223.5404340876711
1.0,0.25,0.01,0.0,0.0,0.13,0.0,0.2,0.02,0.0,0.0,10.26459543046178,3.4001324446615273,15.535822279013182,7.1991170345014766,3.4001324446615273,9.422707841682637,0.3482685194479002,0.0,0.0,273.40575514011755,138.92101671983937,407.90611411001566,239.7229256462765,138.92101671983937,315.86200840752986,136.89596042823996,54.777343466914985,227.79248393293196
1.0,0.2625,0.01,0.0,0.0,0.12,0.1,0.17500000000000002,0.02,0.0,0.0,10.961784041763748,4.459238925821551,13.587375385574834,8.472479275971398,4.459238925821551,8.638621997673358,1.377635003634488,0.0,0.0,269.0766011771392,157.86300635912534,426.10018127099977,234.89332635813508,157.86300635912534,256.25086344149315,144.13140843070207,56.45949479209681,220.62260102573651
1.0,0.275,0.0,0.0,0.0,0.17,0.025,0.27499999999999997,0.01,0.0,0.0,7.34757298847097,3.4506486846852127,11.032467102935223,7.347572988470972,3.4506486846852127,11.032467102935223,0.0,0.0,0.0,265.10734412014295,147.12658813709035,381.54369392069185,265.1073441201429,147.12658813709035,381.54369392069185,126.44629365102519,51.419597644714926,196.62091641858635
1.0,0.2875,0.01,0.0,0.0,0.12999999999999998,0.1,0.17500000000000002,0.01,0.0,0.0,6.556724289313033,3.609628783693864,5.443439979764841,5.372051894397523,3.609628783693864,5.443439979764841,0.21994301420416598,0.0,0.0,225.06958253021972,144.50099300671113,265.0989341086949,190.42278453538546,144.50099300671113,234.39600361934222,107.33642037828012,55.08121695278452,136.56817210829976
1.0,0.3,0.0,0.0,0.0,0.16,0.025,0.27499999999999997,0.01,0.0,0.0,7.945283823834051,3.8935551324367816,12.21598213302398,7.945283823834051,3.8935551324367816,12.21598213302398,0.0,0.0,0.0,278.8113295358677,142.13062969101566,417.45650459877885,278.8113295358677,142.13062969101566,417.45650459877885,134.17423139082615,52.0653121532872,200.9493074719689
1.05,0.0,0.30000000000000004,0.22500000000000003,0.37500000000000006,0.32999999999999996,0.3,0.37500000000000006,0.30000000000000004,0.22500000000000003,0.37500000000000006,152.97261178886384,115.81750717531182,188.65476798278263,3.0937148084581,2.019115385616396,3.798806065650023,119.76370360914389,88.68941999371361,152.29492172101257,1195.206746488931,987.0955242642083,1411.083204172381,141.81902467082182,86.3041663597743,201.09153832567551,886.528577404761,679.649234847979,1110.5887156669514
1.05,0.0125,0.35999999999999993,0.3,0.4,0.35999999999999993,0.3,0.4,0.35999999999999993,0.3,0.4,182.00373787869876,153.68747598213048,206.1239665264727,2.7565345082204673,2.1593240999371033,3.4118895965658544,138.20930745158222,114.66934771523512,162.40227515150428,1407.9350503707733,1202.1733278196846,1598.572557244529,143.63493198142538,105.62092886069243,176.19184183607322,964.5468990785679,860.4514880681454,1127.6695446714439
1.05,0.025,0.32,0.2,0.37500000000000006,0.35,0.22500000000000003,0.37500000000000006,0.32,0.2,0.37500000000000006,166.23015526723114,105.2273955810346,185.41953356256414,2.939129825333487,2.4619345336412315,3.3870231016329053,127.10563236829523,75.54252731300369,147.58470386349705,1248.3317841814865,821.3734230985281,1433.0702914236942,116.03753537687824,104.81475395766923,120.62421389194296,867.2686710032455,520.2653904387483,1118.6219848828757
1.05,0.0375,0.30999999999999994,0.2,0.4,0.38,0.22500000000000003,0.4,0.30999999999999994,0.2,0.4,161.55009555581168,110.59288377893014,211.07237273228733,3.5088948304732694,2.258842787480259,4.647403088132485,114.31525831131921,76.7241353221059,148.55172122980133,1228.889055532486,828.341189316737,1516.902821970506,147.05567270387817,69.48138437895962,186.90830003783861,851.551362455544,625.5512429800926,1049.034707252301
1.05,0.05,0.33999999999999997,0.32499999999999996,0.4,0.36,0.4,0.4,0.33999999999999997,0.32499999999999996,0.4,183.22441616434423,165.31657733075568,222.4287281239031,3.049169916810571,2.186588623729626,3.7150864518138205,130.9478567698592,109.77588770920664,159.89384444908325,1314.6127944107257,1282.3579371276219,1525.7400527163447,107.6871155796326,90.58196425112598,109.5667545272414,924.5220498903578,772.2099957738521,1143.7363455057334
1.05,0.0625,0.31999999999999995,0.2,0.4,0.36,0.22500000000000003,0.4,0.31999999999999995,0.2,0.4,178.94457493021932,118.82184078282302,219.55328050610214,3.9778633976924866,2.626504546847785,4.857256549679889,123.832479984578,86.30441767517542,152.11452600305122,1282.4407539077738,842.2308894291023,1540.2639230950208,181.08564230003745,115.12661598942131,264.05030423371136,874.172535706922,563.123239183265,1059.371636412545
1.05,0.075,0.35,0.22500000000000003,0.5,0.41999999999999993,0.32499999999999996,0.5,0.35,0.22500000000000003,0.5,202.24833290294015,129.5339490649896,293.4914993203557,3.338685933610504,2.2620333807063715,3.4559920709841325,134.3065897503182,76.80174392874724,200.90407859551254,1387.795197082593,991.2295710705209,1876.023789859855,152.04821237559426,93.98375701888553,162.42905752214017,944.5849110354111,635.6161643680564,1234.681574158
1.05,0.0875,0.27,0.2,0.37500000000000006,0.3,0.2,0.37500000000000006,0.27,0.2,0.37500000000000006,156.94478888532362,118.21619170458771,214.32905206585576,3.5604434316023017,2.878528516877437,4.29022012792162,98.2227572850108,62.74891831045058,131.44195638162762,1108.5571488970386,794.4514020793717,1428.5001111542313,176.09091521634963,94.25744927641776,228.87278473210986,719.3676651119811,469.6590939594465,979.0887636977648
1.05,0.1,0.3,0.22500000000000003,0.37500000000000006,0.33999999999999997,0.22500000000000003,0.4,0.3,0.22500000000000003,0.37500000000000006,175.25371249111467,136.65280759821172,210.53259138160072,3.21384675682944,3.0733770585665283,3.7197125795493244,118.85443429647091,96.97786672876099,136.0829905443602,1195.9453456860738,967.3274153327984,1433.1603847137117,142.22104571437845,123.62289575866399,145.84941681536733,818.8352440893301,708.588427098897,981.2486460773986
1.05,0.1125,0.37,0.3,0.475,0.41,0.32499999999999996,0.5,0.37,0.3,0.475,239.12302872016863,192.91598841098246,298.9449573159774,3.6788621411004927,2.7835297445071925,4.247476131937539,141.54086373442414,113.2147288621768,175.95933407172856,1445.5374141189864,1156.0654137727481,1818.9547408521714,153.1820889827739,119.8767361434684,183.27557238384534,962.7643586707339,788.5291444474328,1211.0520019343485
1.05,0.125,0.3,0.22500000000000003,0.3,0.38,0.3,0.4,0.3,0.22500000000000003,0.3,186.67898458330987,140.74695629327468,210.39243573365627,4.914565180690667,2.35161123236281,6.9135785995883525,105.91725699997187,70.6111248797593,137.6095365603928,1221.599285668032,938.2221954697517,1255.6286301483979,197.54331594818575,116.72326412237693,231.55849416682165,868.1125944068996,645.2738064857185,1006.6155912170882
1.05,0.1375,0.31,0.2,0.3,0.36,0.3,0.37500000000000006,0.31,0.2,0.3,210.39449626684532,145.4631331383104,213.56775768182425,3.2062458755841328,1.6852148574149899,4.768013825066502,110.01772852630673,63.00082166087589,117.44123431519479,1228.0508685482514,890.9478022760948,1221.202293556502,131.50809792670847,58.40692003305624,181.97431287660947,900.1842150778581,674.7486740418024,1014.8215230764575
1.05,0.15,0.27,0.2,0.37500000000000006,0.32999999999999996,0.22500000000000003,0.475,0.27,0.2,0.37500000000000006,188.0097976887971,147.98080139600842,244.88393063659657,4.742661794569032,1.963150614833016,6.082554122748369,99.21092399001297,78.33447029059279,122.8750140018132,1130.2490081391566,799.5102412115635,1455.6136308765354,175.66407403351533,82.61297860104371,201.23331970564416,827.2982196160738,576.3023511616236,1108.7692922857707
1.05,0.1625,0.27999999999999997,0.2,0.37500000000000006,0.33999999999999997,0.3,0.475,0.27999999999999997,0.2,0.37500000000000006,191.9451841975314,137.3137768377081,288.06514041061496,4.725134051691677,2.241436768183406,5.926373722017226,103.88229332390078,74.44758561350301,146.1504508979014,1154.3327490697761,916.8347333964466,1575.6155136338743,181.24052479904125,85.70215787442523,241.79701315219643,821.3959641680434,628.0483701857091,1131.9909414734727
1.05,0.175,0.29000000000000004,0.2,0.37500000000000006,0.31,0.22500000000000003,0.4,0.29000000000000004,0.2,0.37500000000000006,204.11952271012643,147.41106639160233,260.8015317663566,3.6077299438039914,2.6184386079580295,4.410720907170587,108.44369147709271,74.49510539685868,148.1717170451857,1165.7392774981083,860.5254160099337,1467.068736261188,147.2246994396631,117.24484372946758,168.31932404835544,816.8378391730394,673.6869550250133,978.1989873204284
1.05,0.1875,0.18,0.1,0.27499999999999997,0.25,0.2,0.3,0.18,0.1,0.27499999999999997,128.92464953120526,71.75617215707788,195.54722623611758,4.667061717198689,2.7530804741720516,5.017774354007608,55.05758420165959,36.94842653410939,62.13578774164538,788.4912992904395,506.30754064692513,1107.038349943891,170.14600433386255,116.21361323382854,172.30076820069803,498.5403736971745,310.05013933739895,613.3615875494745
1.05,0.2,0.22000000000000003,0.125,0.3,0.28,0.2,0.45,0.23000000000000004,0.125,0.3,159.50789977196436,64.28694614538688,236.391232872207,5.00760023976796,2.917013927295403,5.022360835756128,80.15730422522594,30.149145283114485,128.4430792439705,961.7945051632953,576.9719200665413,1279.8278337031252,202.53293503537492,134.58860024379172,288.85432766619795,628.1841480735668,354.23198752813175,912.2075046963395
1.05,0.2125,0.2,0.2,0.2,0.31999999999999995,0.3,0.4,0.2,0.2,0.2,162.4199824879247,134.01821668391972,186.08997068700552,6.156712230260107,3.6642455313617956,8.08634586138561,52.751339173882286,35.24635990875484,62.00385159617064,893.285965731429,820.1250901197369,966.8769830955392,202.59087800891245,149.257892988516,237.50798722832897,600.2070752954439,391.6384021579304,766.787951874996
1.05,0.225,0.21000000000000002,0.2,0.27499999999999997,0.29999999999999993,0.2,0.4,0.21000000000000002,0.2,0.27499999999999997,166.20197750417327,136.404533589149,209.6369358778848,4.941040080361562,3.390944377836348,6.205155912697558,65.28226095807123,58.83867369346105,75.56839044703955,929.2280920215744,798.1771358122737,1153.0655830871228,205.35193238755738,125.12251342051988,230.7249762624625,544.339969277544,442.9967527251469,647.5170126760311
1.05,0.2375,0.22999999999999998,0.125,0.3,0.33999999999999997,0.3,0.4,0.24,0.2,0.3,180.4377074273629,112.11555365843329,253.95854680428164,6.830717452666337,2.950847133065415,5.702828822210434,74.13325045686706,46.56539345577963,107.11562568490783,1045.1054419562843,842.51366239231,1281.7333435731932,249.74727717177763,126.8902402580658,297.46608674650054,689.408382570938,581.8898033485626,889.9685082339033
1.05,0.25,0.22999999999999998,0.1,0.27499999999999997,0.3,0.2,0.37500000000000006,0.22999999999999998,0.1,0.27499999999999997,193.17638251002128,83.90580252455075,237.7310494042383,4.152674502730594,3.236470510127112,5.518391320737434,60.16447977952822,27.41028257193192,72.61686587232583,980.4693624698214,525.5356823337687,1167.4127398155342,183.44272398669662,117.3436813437687,273.4739156259951,601.572166920806,345.7955181100406,689.179942790629
1.05,0.2625,0.27999999999999997,0.22500000000000003,0.3,0.35,0.3,0.4,0.27999999999999997,0.22500000000000003,0.3,217.99012104902303,183.9456765961695,266.60742220848886,4.528862158388572,2.7528827448135154,5.459299773238473,95.16542329678272,72.13039580939034,124.04068820179752,1126.0909529554406,961.8250199459,1183.7352375311382,138.40105311839278,101.1833763485177,182.39018104104758,769.7373496483748,652.9328411152779,953.7783600438581
1.05,0.275,0.18000000000000002,0.025,0.27499999999999997,0.24000000000000005,0.025,0.45,0.19,0.025,0.27499999999999997,152.12876439300908,19.135541049897057,220.05874305420696,5.861864514259696,2.5631005280338126,4.668402953867312,56.741046246642156,2.828373185238024,97.40954992280739,809.4763797207409,213.37812928742665,1188.062113391307,202.76586404791283,125.90665207710325,215.2178430239801,591.9531245991018,115.00836781158787,772.7867007206653
1.05,0.2875,0.25000000000000006,0.2,0.27499999999999997,0.30999999999999994,0.2,0.37500000000000006,0.26,0.2,0.27499999999999997,234.63541866410552,178.78879848875442,290.9348157293873,20.737635735572255,2.820117580423005,4.401408820333888,64.38390548099764,35.472816287196025,93.93061901843869,1044.758246032329,812.5938400694963,1122.3779525140228,193.65294051353297,121.72234307159457,182.44319439192398,661.7097892950267,523.2060709963894,734.3888850828622
1.05,0.3,0.16000000000000003,0.1,0.2,0.23000000000000004,0.2,0.3,0.17,0.125,0.2,135.72918180346477,102.02113450071329,177.7025462529204,6.0710230264312735,2.5744465222629187,6.210357749318115,31.144014882474284,16.246196291332915,42.68085794163798,716.845609329692,589.8695148613479,842.748298845243,153.04021421840756,96.80215513976863,170.2066312673988,377.7096847662552,240.17976225895544,458.7826966855579
1.1,0.0,0.52,0.5,0.6,0.53,0.5,0.6,0.52,0.5,0.6,477.8855743726177,454.6182151771322,551.9642910092779,2.5124454435255217,1.5700893419045483,3.6584791731839506,397.78809366608914,375.30221875798424,454.9646992269696,1948.2315809749184,1880.3792703641964,2222.4947540452818,106.0795858136728,69.31969944931524,147.8685433629792,1289.9381113007107,1274.044749968572,1418.0489720649787
1.1,0.0125,0.52,0.4,0.6749999999999999,0.52,0.4,0.6749999999999999,0.52,0.4,0.6749999999999999,480.2282420912351,371.07055684282204,618.0687691856908,2.074806837378817,1.5768763127598246,2.4330848132567255,402.5045028632263,304.3333634220054,545.0889644167017,1936.8513659080963,1505.4385150951289,2490.286229458701,84.51071351033667,61.28871227808154,100.49873301608598,1194.0331192200379,908.2057118759999,1536.084614299685
1.1,0.025,0.43,0.32499999999999996,0.5,0.43,0.32499999999999996,0.5,0.43,0.32499999999999996,0.5,405.93093885092924,310.654906896855,473.8024814727205,2.0546076805821256,1.782560365126185,2.610853615480137,335.09684664269156,261.32017106483374,374.1336017686029,1629.5034625745732,1259.3374807490188,1852.5988170448159,98.29991735595786,66.80735755241639,111.83215388824196,977.7520509938298,848.2175629802196,1158.3321379496842
1.1,0.0375,0.55,0.5,0.6,0.5599999999999999,0.5,0.6,0.55,0.5,0.6,524.0488174708362,472.71817994552197,572.1411882417185,2.22246316602428,1.663569049536998,2.301273291794681,429.5082782226947,378.99039195726505,459.83310043990946,2045.8268238426645,1842.9562515357013,2224.7444055647234,83.60461474235035,61.02492256387372,101.25005917506273,1339.434127817044,1092.6307452320982,1568.7286323577584
1.1,0.05,0.5,0.5,0.5,0.51,0.5,0.575,0.5,0.5,0.5,489.07221544543347,473.68220969552146,497.77798144707015,2.6847261157162423,2.3745194804716148,3.1909748058822758,381.71865177113324,359.87687746705313,405.543510048545,1877.8539836768553,1847.4002701931888,1909.9876816113037,105.16813439434972,90.01500118036824,119.11128429601953,1266.375356222992,1002.7145148429382,1352.9494214311808
1.1,0.0625,0.4600000000000001,0.4,0.475,0.4800000000000001,0.4,0.5,0.4600000000000001,0.4,0.475,461.56577799448803,398.0231640669516,471.9658940228513,2.9381070818694326,2.244464464920592,3.4557041853754806,353.6361690682194,303.40718650540435,344.2178200581774,1739.0275830363778,1520.3897302791543,1790.3383614786435,110.21898994493124,83.2554931348408,137.76092938943074,1108.1747923216096,905.2299289810439,1059.5239640007753
1.1,0.075,0.6199999999999999,0.525,0.6,0.6299999999999999,0.525,0.6749999999999999,0.6199999999999999,0.525,0.6,637.224609550283,535.2530457827183,617.1502028324587,2.32919334377107,1.3016521612574181,3.534368129471158,483.21816890162347,414.750545453432,488.65807795417874,2294.570593102819,1971.2732487773785,2248.621304966599,82.86955438469484,53.37941708779189,133.91361099329467,1428.3262403638287,1175.332256759311,1662.2644993465078
1.1,0.0875,0.5,0.42500000000000004,0.575,0.51,0.42500000000000004,0.575,0.5,0.42500000000000004,0.575,532.3111334230404,442.5127993061159,612.1200051515067,2.093113893890803,1.4105436048246889,2.179985364321122,384.06441290471463,342.0659435748333,441.3792013483253,1859.9340067963792,1586.7404055210238,2116.5565509445432,72.29588617650644,43.79534240830621,85.55233698173629,1237.1133192582981,1069.2827852585363,1579.9951613217363
1.1,0.1,0.51,0.4,0.6,0.5199999999999999,0.4,0.6749999999999999,0.51,0.4,0.6,555.75301034476,436.8704378059532,653.2113650456558,2.3093152082583783,1.3115081950377052,2.9503929317482274,379.7539870918393,294.6901138535382,436.7863252191864,1908.7403545596285,1489.6473704942057,2279.108358238201,92.79610401450603,42.65893348451101,117.88495618661808,1144.8901126670848,849.0220076653161,1325.0167935790162
1.1,0.1125,0.49000000000000005,0.4,0.5,0.5,0.4,0.5,0.49000000000000005,0.4,0.5,546.1695308936668,458.2218971942575,579.1285339350568,2.218609391138078,1.5461015641404703,2.4876218879150365,364.0104968961975,316.6565369130709,398.56602856873417,1827.390633300555,1495.1258818692063,1887.0497252438702,77.94861571567905,39.71616083632634,101.51484142840683,1184.954850231906,990.3185935136344,1346.046709317748
1.1,0.125,0.48,0.4,0.6499999999999999,0.48,0.4,0.6499999999999999,0.48,0.4,0.6499999999999999,561.012641486841,456.3611146795757,745.9347800228945,2.2745300567195983,1.8249383216218082,2.654322121564167,368.70836251811295,318.1912020658615,481.64827124087947,1803.4592102303825,1511.179965031856,2410.1737687801347,98.64233147522357,85.1743237278073,103.96443756321175,1142.8894303695984,978.496263711611,1412.4365501072725
1.1,0.1375,0.48,0.4,0.575,0.48999999999999994,0.42500000000000004,0.575,0.48,0.4,0.575,584.2977714376397,460.5564536360142,692.2562549392535,2.669413403441948,1.7524500479906897,3.1308328467028614,359.07899326687533,299.11440503721127,437.23839030810666,1808.3628257884352,1532.2641005621658,2146.619228968425,111.79817247526356,68.84644110443756,151.01046750157528,1025.8648461515236,878.0389372802637,1064.8875416048236
1.1,0.15,0.5399999999999999,0.42500000000000004,0.6749999999999999,0.5399999999999999,0.42500000000000004,0.6749999999999999,0.5399999999999999,0.42500000000000004,0.6749999999999999,661.7066275169516,532.3145376492525,819.7464097140546,2.491127781926342,1.6529728532246146,3.307643638658142,420.41823366795904,342.7308253927217,501.0805474630473,2010.188700735805,1588.250792870071,2497.073941965231,83.61783622953021,53.969863729729866,108.2791268790019,1351.0284665030872,1069.0831750092875,1537.996755256043
1.1,0.1625,0.4800000000000001,0.4,0.575,0.4800000000000001,0.4,0.575,0.4800000000000001,0.4,0.575,588.8762603807672,475.15451672515434,689.5566534776583,2.4172366835611334,1.7298749420228772,2.7559949315095977,351.46282773116775,291.2997144754023,432.5478547081565,1799.144077252379,1499.6501818597333,2143.159954796113,92.14256871584564,74.92976291993058,105.10059062213787,1063.3898662251918,897.4132752670521,1186.433634705595
1.1,0.175,0.5,0.35,0.6,0.5,0.35,0.6,0.5,0.35,0.6,651.2835751403633,471.36225585720194,860.0736878605549,2.319168999914448,1.5038802358558032,2.5109671846890054,370.5336480996282,245.42941316162933,467.60053991935666,1869.5529208870462,1338.867129239131,2223.1747216004333,90.06880099050963,65.63998613052065,98.91667885333902,1213.1219872866538,737.5342991877474,1539.559980122412
1.1,0.1875,0.52,0.4,0.6,0.53,0.4,0.6,0.52,0.4,0.6,706.5245896311677,553.3248730005641,813.0718978345869,2.4160726528141843,1.460750010589371,3.382595864312382,368.9280656987385,308.2725297092676,429.36217626281905,1939.357151932484,1512.3829200259922,2239.6204660190156,81.07432942586097,45.506683138336804,116.56659392307887,1205.7803404236156,1018.4037246957093,1373.9871127115018
1.1,0.2,0.44000000000000006,0.32499999999999996,0.6,0.45,0.32499999999999996,0.6,0.44000000000000006,0.32499999999999996,0.6,603.5075672916771,430.0939259923965,855.0181568802429,2.6151639629437553,2.23461846522596,2.922248226916504,318.2082620231223,197.85230074127816,438.9996966405683,1672.4731529444275,1276.8056480575653,2220.243701666315,112.63868168118775,93.02617180153062,138.51436619301973,1016.5186854018564,714.4433231347618,1356.3953884176367
